comment,label
" 안녕하세요.초등생 자녀의 입출금통장을 개설하고 싶은데요? 네. 고객님 미성년자 자녀의 통장개설을 문의 주시는 건가요? 네.  자녀분의 나이가 어떻게 되시나요? 3학년이 이니까. 10살입니다. 만 12세미만의 자녀분이 입출금 통장개설하실때 필요한 서류를 안내해 드리겠습니다. 잠시만요, 적을께요. 안내해 드리자면 부모님께서 내방하신다면 자녀분 기준으로 기본증명서 상세, 가족관계증명서가 필요합니다. 가족관계증명서는 누구를 기준으로 서류준비를 해야하나요? 부모님 기준으로 가족관계증명서를 준비하시면 됩니다. 네 그리고 방문하시는 부모님의 신분증과 사용하실 도장이 필요합니다. 도장은 아이의 것으로 가지고 가야하나요 아닙니다.통장에 사용하실 도장이므로 굳이 자녀분의 도장이 아니더라도 무관합니다. 네 알겠습니다. 혹시 몇 시까지 가야하나요? 저희 지점은 4시까지 영업시간입니다.  알겠습니다. 더 궁금한 사항이 있으시면 언제나 전화주세요. 감사합니다.",1
 중학교 1학년 자녀의 체크카드 발급이 가능한가요? 네 고객님 자녀분 나이가 만 12세가 됐을까요? 네 생일이 지났으니 만으로 12세가 되었네요 혹시 저희 은행에 입출금 통장이 개설되어있으실까요? 아니요 통장이 없을꺼예요 입출금통장을 먼저 개설하시고 체크카드 발급이 가능합니다. 입출금통장발급에 필요한 서류가 무엇인가요 미성년 자녀이시기때문에 자녀기준의 기본증명서상세와 부모님기준으로 가족관계증명서와 사용하실 도장이 필요합니다. 아이의 도장이 꼭 필요한가요? 미성년 자녀이기때문에 도장을 사용하셔야 하고 꼭 자녀분의 도장일 필요는 없습니다. 그럼 엄마인 제 도장이어도 상관없나요? 네 그렇습니다. 체크카드 발급시에 필요한 서류가 더 있나요? 내방하지 못하시는 부모님의 신분증과 도장이 필요합니다. 아빠의 도장과 신분증이 필요하다는 말인거죠? 네 어머니가 방문하시면 아버지의 신분증과 도장도 가지고 오셔야 합니다. 알겠습니다. 더 궁금한 점 있으신가요? 아니요 감사합니다.,1
 여보세요 중학생 입니다. 통장을 만들고 싶어서 전화드렸어요 네 중학교 몇학년이세요? 중학교 1학년 입니다 만으로 12세가 되었나요? 아니요 아직 생일이 지나지 않아서 만 11세입니다. 그럼 학생 혼자서 방문시 통장을 만들수는 없어요 혹시 부모님 중 한 분과 같이 올 수 있나요? 네 엄마와 함께 갈수 있을것 같아요 혹시 엄마가 옆에 계실까요? 아니요 엄마는 직장을 다녀서 안계세요. 그럼 부모님께 통장만들 때 필요한 준비물을 안내해 드려도 될까요? 네 그래주세요 네. 어머니 핸드폰번호로 필요한 서류들을 문자메세지로 보내드릴께요 네 감사합니다. 그렇다면 어머니 연락처를 알려주실수 있을까요? 네. OOO-OOO-OOOO이예요. 네 잠시만 기다려 주세요. 완료되었습니다. 엄마에게 문자가 왔는지 확인해 볼께요. 네 확인해 보시고 올때는 어머니와 함께 오시면 됩니다. 네 문자보내주셔셔 감사합니다.,1
 비과세종합저축 가입자격이 따로 있나요 엄마가 만으로 64세이신데 가입하실 수 있나요? 만으로 65세 이상이신 분이 가입가능하세요 아 그럼 엄마는 가입이 안되시겠네요. 혹시 다른 가입조건이 있나요?? 독립유공자와 그 유족 또는 가족이신가요? 아니요 그렇군요 국민기초생활보장법에 따른 수급자 이실까요? 아닙니다 장애인복지법에 따라 등록된 장애인분도 가입가능하세요 지병으로 장애 등급이 있으세요 그럼 가입이 가능하십니다. 가입할 수 있는 한도가 따로 있나요? 1인 한도를 문의 하시는 건가요? 네 1인당 5천만원 이내 입니다 5천 만원이 넘으면 가입할 수 없나요? 5천만원까지는 비과세종합저축으로 가능하시고 초과분은 과세저축으로 가능하십니다. 수고하세요,1
" 저희 아이의 주택청약통장을 발급받고 싶은데요 자녀가 몇살 인가요? 지금 15세입니다. 미성년 자녀이신거죠? 네 부모님이 자녀 서류를 가지고 오시면 통장개설 가능하십니다. 어떤 서류가 있어야 해요? 필요한 서류 안내해 드려도 될까요? 메모하시겠어요? 아니요 녹음 중이라서 괜찮아요 알려주세요 자녀기본증명서 상세로 나와있는것과 가족관계증명서와 사용하실 도장, 방문하시는 부모님 신분증이 있어야 합니다. 상세증명서는 자녀만 나와있으면 되나요? 부모님들의 주민등록번호도 나와 있는 것으로 서류가져오시면 됩니다. 가족관계증명서는 작년꺼 있는데 괜찮나요? 3개월 이내로 발급받으신 서류만 가능하십니다. 네 저의 아이는 도장이 없는데요? 꼭 자녀도장일 필요는 없습니다. 통장에 사용하실 도장이면 됩니다. 그럼 부모도장 가져가도 될까요? 네 가능하세요 알겠습니다.",1
 증권사에서 입출금 가능한 통장도 발급되나요? MMF 상품이 있습니다. MMF가 뭔가요? 고객의 투자금을 모아  단기 금융상품에 투자해서 얻은 수익을 고객에게 돌려주는 상품입니다. 설명을 들어도 잘 모르겠네요. 어쨌든 입출금이 가능하다는 말씀이신거죠? 네 가능하신 통장이니다. 이자도 있나요? 시장의 금리변화에 따른 채권가격의 등락이 기준가격에 반영되지 않으므로 안정적으로 수익을 창출하여 이자를 지급하고 있습니다. 원금손실이 날 수 도 있나요? 원본보전 상품이 아니므로 편입된 자산 종목 자체의 예기치 못한 부실발생시 손실이 있을 수 있습니다. 그럼 원금이 손실 날 수 도 있다는말이군요 은행의 입출금 통장과 다른점이 있나요? 은행권의 입출금상품과는 다르다고 할 수 있습니다. 이자가 은행의 입출금통장보다 많을 수도 있겠네요? 손실이 있을수는 있지만 금융상품에 투자해 수익이 있으면 은행의 입출금 상품보다 이자가 많을 수도 있습니다. 신중히 생각해 봐야 겠군요 네 고민을 해보시고 필요하시면 통장개설에 필요한 안내를 해드리겠습니다 생각해 보고 다시 전화드려도 될까요? 네 알겠습니다.,1
 주택청약종합저축 통장 가입에대해서 문의드려요 네 해당상품에 대해서 문의를 주셨군요 주택청약종합저축이 정확이 어떤 통장인가요? 공공주택 청약이 가능한 청약저축에 민영주택 청약이가능한 청약예금과 청약부금을 묶은 상품입니다. 매월 적금식으로 금액을 넣던데요? 매월 2만워에서 50만원까지 납입이 가능한 금액을 지정하시면 되고 5천원 단위로 납입할 수 있습니다. 청약저축을 가입할 수 있는 사람이 따로 있나요? 아니요 가입이 가능한 나이는 따로 없습니다. 그럼 청약자격도 통장을가입하면서부터 생기는 건가요? 아닙니다. 저축 가입은 따로 조건이 정해져 있지 않지만 청약 자격은 따로 정해져 있습니다. 그렇군요 통장 가입하고 나면 청약 1순위 되는 조건을 알려주시겠어요? 주택청약 1순위 조건은  가입기간이 2년이 넘어야 하며 납입 횟수는 24회 이상이 되어야 합니다. 그럼 제가 사는 지역말고 타지역에서도 가입한 통장으로 1순위 접수가 가능한건가요? 분양을 원하시는 지역에 1년 이상 거주하는 해야 하는 조건도 있습니다. 모든 지역이 조건이 같은건가요? 수도권과 지방이 납입횟수와 납입 금액이 다를 수 있습니다. 네 직접 방문해서 통장 개설을 하겠습니다. 오실때는 신분증과 사용하실 도장이나 사인 하시면 됩니다.  알겠습니다.,1
 입출금통장 개설 가능한가요? 네 입출금통장은 목적이 있으셔야 통장개설이 가능하십니다. 어떤 목적을 말씀하시는 건지? 예를들어 급여통장이라던지 모임통장이라던지 관리비 납부와같은 목적이 필요합니다. 네 아파트관리비 자동이체 통장으로 사용할려구요 네 통장개설 가능하십니다. 통장 만들때 필요한 서류가 따로 있나요? 아파트 관리비 영수증과 본인 신분증 이 필요합니다. 도장은 필요없나요? 본인이 직접 오시면 사인으로 대체하실수 있습니다. 아파트 관리비 계좌로 통장을 만들면 아파트 관리비만 이체하는 데 사용해야 하나요? 꼭 그렇지 않아요 아파트 관리비를 자동이체 신청하시고 일반 입출금 통장처럼 사용하시면 됩니다. 아 그렇군요 한도제한계좌라는게 있던데 무엇인가요? 한도제한계좌는 주부나 학생들처럼 특정한 금융목적증빙을 할 수없는 경우에 한도를 제한해서 개설하는 입출금 통장입니다. 그럼 제가 만드는 입출금 통장도 한도제한계좌인가요? 아닙니다. 아파트 관리비 영수증이 첨부되어서 발급되는 입출금 통장이므로 보통의 입출금 통장입니다. 몇시까지 가면 되나요? 지점의 영업시간은 오후 4시까지 입니다. 감사합니다. 수고하세요,1
" 학생이 사용하는 입출금 통장이 있습니까? 한도제한계좌로 입출금통장 발급이가능합니다. 어떤 통장인가요? 학생처럼 급여를 받지 않고 목적 증빙서류를 첨부할 수없는 경우에 발급가능한 입출금 통장입니다. ATM기 이용한도가 있나요? 네 있습니다. 금액은 얼마인가요? 30만원 한도 입니다. ATM기를 이용한 이체한도도 그 정도인가요? 이체한도도 30만원입니다. 통장을 가지고 은행 창구에서 출금가능한 금액은 얼마인가요? 창구를 이용하시면 100만원까지 이용가능 합니다. 체크카드 이용한도도 있나요? 아니요 체크카드는 계좌에 입금되어 있는 금액 한도로 사용이 가능하십니다. 다른 은행에서도 한도가 같은가요? 은행마다 조금씩은 상이합니다. 통장 만들경우 필요한 서류는요? 청소년증이나 여권등과 주민등록 등본이 필요합니다. 미성년자 자녀인데요? 부모님께서는 자녀기준의 기본증명서 상세,가족관계증명서 상세와 오시는 분의 신분증과 사용하실 도장이 필요합니다.",1
" 폰뱅킹 해지신청 하고 싶어요 네 해지문의 주셨네요 어떻게 해지하면 되죠? 여러가지 방법이 있습니다. ARS 방법을 알려드릴까요? 네 먼저 OOOO-OOOO로 전화하세요. 그 다음 단축번호 5427번을 눌러 주시면 됩니다. 저는 개인회원이 아닌데요 법인이십니까? 네 혹시 장기미이체 정기계좌의 회원이신가요? 그렇습니다. 그러면 영업점을 꼭 방문해 주셔야 합니다. 대표자가 직접 방문 가능하십니까? 아마도 대표자가 직접 가실꺼예요 사업자등록증명원, 등기사항전부증명서, 대표자실명확인증표, 법인인감증명서, 법인인감, 출금계좌통장, 통장도장을가지고 방문해 주셔야 합니다. 서류 챙겨서 방문하면 바로 해지 가능하겠죠? 네 바로 해지 가능하십니다. 그렇게 전해드리겠습니다.",1
" 폰에서 공인인증서 갱신을 하고 싶어요. 일단 폰에서 거래 은행 앱으로 들어가세요. 네,했어요. 앱에서 공인인증서 관리 선택 하셔서 갱신을 누르세요. 네,했어요. 그 다음은 본인 확인 하시구요 . 네,했어요. 보안카드 번호가 나옵니다. 가지고 계신 카드로 번호 입력하세요. 네,했어요. 개인정보 확인 하시구요, 갱신 하시면 됩니다. 아,네. 갱신이 되었어요. 폰으로 문자가 갈겁니다. 문자 확인 하시구요. 네,했어요. 항상 거래는 본인이 하셔야 해요. 의심이 되는 상황이 발생하면 바로 연락을 주셔야 합니다. 네,알겠습니다. 덕분에 갱신이 잘 되었습니다. 감사합니다. 폰으로 은행 신용카드도 사용하는데 여기도 갱신이 필요한가요? 필요합니다. 카드 앱으로 로그인 하셔서 공인인증서를 다시 등록하는 절차를 밟으시면 됩니다. 아,그렇군요. 감사합니다. 감사합니다. 즐거운 하루 행복한 하루 되세요.",1
" 신설회사입니다. 경리업무를 하는데 회사들은 OO뱅킹을 이용한다고 하는데 맞나요? 네. 고객님.  개인인터넷뱅킹과 차이가 많은가요? 이용할수 있는 공인인증서의 차이 입니다.  제가 이쪽을 잘 몰라서 그런데 자세한 설명 해줄수 있나요? 회사에서 이용할려면 회사 이름으로 은행에 등록이 되어야 합니다. 회사명의의 공인인증서가 있으세요? 아뇨. 이제 시작이라 아무것도 준비되어있지 않아요. 걱정이네요. 그렇군요. 괜찮습니다. 고객님. 하나씩 하시면 됩니다. 먼저 공인인증서를 만드셔야 되겠어요. 그렇군요. 필요한 서류가 무엇 인가요? 사업자등록증, 대표자 신분증, 회사 직인. 이렇게 필요하세요. 저는 직원인데 제가 가도 되나요? 원칙은 대표자분이 가는게 맞습니다.  대표님이 가실 상황이 아닌데 다른 방법이 없을까요? 그러면 위 3개와 대표자 인감, 인감증명서, 위임장, 대리인 신분증 이렇게 준비하시면 됩니다.  인감과 위임장은 어떻게 준비하면 되나요? 대표자께서 준비를 해주셔야합니다. 근처 주민센터를 이용하시라고 하면 됩니다.  대표님이 움직이셔야 하면 그냥 은행을 직접가시는게 좋겠네요. 네. 저도 그렇게 생각합니다.  여기에서 주의할 점은 없나요? 위임장에는 인감을 찍으셔야 합니다.  그렇군요. 그러면 일단 공인인증서를 만들고 다음단계 문의 하겠습니다.  네. 고객님. 어려운 일이 아니니 걱정 마세요.",1
" 자녀의 통장을 만들고 싶은데 가능한가요? 에, 가능합니다. 자녀가 미성년자 입니까? 네, 학생이에요 은행 방문없이 만들수 있나요? 통장계설은 은행을 방문하셔야 합니다. 자녀가 함께 가야 하나요? 보호자 신분증과 필요한 서류를 가지고 오시면 됩니다. 서류는 어떤 것이 필요한가요? 가족관계증명서와 자녀의 기본증명서가 필요합니다. 6개월전 발급받은 가족관계증명서도 되나요? 가족관계증명서는3개월 이내 것이어야만 합니다. 은행에 가면 바로 통장을 발급받을 수 있나요? 영업시간내에 방문하시면 바로 발급 가능합니다. 통장발급 수수료는 있나요? 수수료는 필요하지 않습니다. 체크카드도 발급 받을 수 있을까요? 네, 체크카드 발급 가능합니다. 카드발급 수수료가 있나요? 카드발급에는 1000원의 수수료가 있습니다.",1
" 같은 계좌로 체크카드 하나더 만들수 있을까요? 네,만들수 있습니다. 은행에 가야만 만들수 있나요? 인터넷뱅킹을 하신다면 은행방문없이 가능합니다. 인터넷뱅킹은 안하는데 다른방법은 없을까요? 은행 홈페이지에서 만들수 있습니다. 홈페이지에 회원가입을 해야만 하나요? 비회원로그인이 가능하지만 일부 사용에 제한이 있을 수 있습니다. 체크카드 만드는데 돈이 드나요? 체크카드를 온라인으로 만드는건 수수료가 없습니다. 카드 만드는 데 얼마나 걸리나요? 2주 정도의 시간이 걸립니다. 왜 그렇게 오래 걸려요? 카드를 만들어 고객님께서 원하시는 곳까지 배송을해야해서 시간이 걸립니다. 바로 받을 수 있는 방법도 있나요? 은행에 직접방문하셔서 발급하시는 방법이있습니다. 은행방문 발급은 수수료가 있나요? 네,은행방문 하실 경우 수수료 1000원이 있습니다. 은행 영업시간을 알려주세요 은행 영업시간은 주말과 공휴일 제외, 평일10시부터 17시 까지입니다.",1
" 제가 통장을 만들고 싶은데 어떻게 해요? 네. 어떤 통장을 만들고 싶으신가요? 용돈 받은거 저금하고 싶어요. 입출금통장이 필요하신거군요. 네, 통장이요 입출금통장 개설은 은행을 직접 방문하여 만드실 수 있습니다. 그냥 가면되나요? 네, 신분증과 주민등록등본을 가지고 방문하시면 됩니다. 신분증이 뭔가요? 고객님을 확인 할 수 있는 증명서입니다. 전 초등학생인데 어떤걸 가지고 가야하나요? 나이가 어떻게 되십니까? 10살이요. 학생증이 없다면 보호자 동의서가 필요합니다. 그럼 엄마랑 같이 가야하나요? 네, 고객님의 부모님이나 부모님이 안 계실 경우 부모님을 대신하는 보호자와 함께 가시면됩니다. 그럼 통장을 만들면 카드도 쓸 수 있는 건가요? 현재 고객님의 나이에 가능한 카드는 현금카드가 있습니다. 현금카드로 편의점에서 계산할 수 있나요? 아닙니다. 현금카드는 은행에서 통장 대신 입출금이 가능한 카드입니다. 네.",1
" 초등학생 직불카드는 언제쯤 발급 가능한가요? 만12세 이상 직불카드 발급이 됩니다. 전부터 헷갈렸는데, 직불카드와 체크카드가 다른 카드인가요? 그렇지 않습니다. 직불카드와 체크카드는 같은 쓰임으로 단어만 다를 뿐입니다. 아이가 10살인데 그럼 발급 가능한 카드는 뭔가요? 자녀분 명의의 입출금통장이 있습니까? 네. 아이 명의의 입출금통장이 있습니다. 만12세 미만은 거래계좌로 현금카드 발급이 가능합니다. 카드 발급할 때 돈도 챙겨가야 하나요? 네, 1,000원의 카드발급비가 있습니다. 네, 고객님. 혹시 다른 질문사항은 없으신거구요? 아, 아이 명의의 비과세 통장을 만들려면 아이와 함께 가야하나요? 직계보호자의 대리 발급이 가능합니다. 그럼 어떤 걸 챙겨가야되요? 보호자 본인신분증, 가족관계증명서, 자녀확인서, 자녀분 도장을 챙겨주시면 됩니다. 가족관계증명서에 생년월일만 들어가면 되나요? 그렇지 않습니다. 주민번호 13자리가 모두 나오도록 뽑으셔야 합니다. 그렇군요. 잘 챙겨봐야겠네요.",1
" 아이 입출금통장 하나 만들려고 하는데 뭐뭐가 필요한가요? 네, 고객님. 자녀분의 나이가 어떻게 되십니까? 17살 고1이예요. 네, 고객님. 자녀분께서 신분증 지참 후 직접 방문해주시면 됩니다. 아이가 학교간다고 대신 만들어 달라는데 제가 가서 대신 발급할 수 있나요? 네, 대리개설 가능하십니다. 제가 가면 제 신분증하고 가족관계증명서만 가져가면 되나요? 네~ 두가지 말고도 자녀확인서, 자녀분 도장이 필요합니다. 그렇군요. 이건 궁금해서 물어보는데요. 통장 만들면서 현금, 체크카드 모두 발급이 되나요? 네, 자녀분께서는 현금카드와 체크카드 모두 발급받으실 수 있습니다. 체크카드에 교통카드 기능도 넣어지나요? 네, 선불교통카드 기능이 들어갑니다. 후불교통카드로는 못 만드는 건가요? 만19세 미만의 경우 법적으로 신용카드 기능이 있는 후불교통카드의 발급은 불가능합니다. 네~ 그리고 한가지 더 질문이 있는데요, 옆집 아줌마에게 얘기 들으니 한달 이내 거래가 없으면 통장사용이 정지된다는데 맞나요? 네, 맞습니다. 장기미이체시 정지회원이 됩니다. 그렇게되지 않을려면 어떻게 해야하죠? 네, 통장 발급 후 한달 이내에 이체를 1건 이상 해주신다면 괜찮습니다. 아이들이 통장거래를 자주 하는 것도 아닌데 좀 번거롭네요. 만약 정지되면 어떻게 푸나요? 정지를 푸실 때는 직접 영업점을 방문해 주셔야합니다.",1
" 요즘 인터넷뱅킹으로 돈도 붙인다던데 그거 어째 만들어요? 입출금통장 개설과 공인인증서 발급이 되었나요? 통장은 있는데, 공인인증서는 뭐지? 내는 잘 몰라가 전화로 돈 붙이는 것만 신청했었는데. 네, 텔레뱅킹 신청을 하셨었군요. 인터넷뱅킹을 이용하시기 위해서는 공인인증서가 발급되어야 합니다. 공인인증서 발급을 위해서는 영업점 방문을 하셔야 하는데, 안내 해 드릴까요? 글치예, 안내해주이소. 네, 발급을 위해서는 OO은행 영업점에 직접 방문을 해주셔야 합니다. 거 갈 때 챙겨갈 게 있는가? 본인 확인을 위한 신분증을 지참해 주셔야합니다. 그럼 공인인증서만 있으면 다 되는거가? 텔레뱅킹 신청시 발급 받으신 OTP는 가지고 계신가요? OTP가 뭔데? 네, OTP는 1회용 비밀번호 생성기로 인터넷뱅킹을 이용하시기 위해서는 꼭 필요합니다. 숫자적힌 플라스틱 카드만 주던데 그건가… 쓸일이 없어가 어딨는지도 모르겠네. 네, 그러셨군요. 그것도 맞지만 없으면 재발급 받으셔야 합니다. 그람 그거 재발급 안받고 OTP인지 뭔지를 만들어도 되는기가? 네, 그러셔도 상관없습니다. 아… 다 늙어가 배울려니 어렵네. 은행가서 공인인증서, OTP 그 두개만 만들어 달라하면 되는거지? 네, 고객님. 혹시 더 자세한 답변이 필요하시면 전화 연결을 해드릴까요? 아니~ 전화도 어렵다. 기냥 은행 가지뭐. 그러시다면 방금의 상담 내용을 방문하신 은행 직원이 바로 알 수 있도록 고객님께 문자보내드리겠습니다. 즐거운 하루되세요~!",1
" 학생인데요, 인터넷뱅킹 하려고 공인인증서 받을려면 어떻게 해야되요? OO은행에 등록된 입출금통장이 있으신가요? 아니요. 없습니다. 영업점을 방문하셔서 입출금통장을 먼저 발급받으셔야 합니다. 갈때 그냥 가면 되나요? 아닙니다. 주민등록증, 운전면허증 등의 신분증이 필요합니다. 전 아직 그런 건 없는데, 그럼 안되나요? 주민등록번호가 나와있는 학생증이 있으신가요? 어! 아니요. 학생증은 있는데, 주민등록번호는 없는데요. 그러시다면 학생증과 주민등록초본을 구비해서 방문해 주시면 됩니다. 통장개설을 하고나면 인터넷뱅킹을 바로 사용할 수 있는건가요? 네. 통장개설 시 공인인증서와 OTP를 발급받으셔서 인터넷 등록 하시면 됩니다. OTP라는 것도 있나요? 네, OTP는 일회용 비밀번호 생성기로 온라인 거래시 꼭 필요합니다. 그럼 공인인증서와 OTP를 받으면 집에서 은행에 접속하면 된다는거죠? 네, 그렇습니다. ",1
" 저.. 제가 신용카드를 만들 수 있나요? 네, 고객님. 연령이 어떻게 되십니까? 25살입니다. 직업은 어떻게 되십니까? 취준생이예요. 신용카드를 만들기 위해서는 직업이 있거나 보유하신 재산이 있어야 가능합니다. 보유하신 재산이 있으신가요? 어떤 재산을 말하나요? 소유하신 부동산이나 기타 자산이 있으신가요? 아니요. 없어요. 없으면 안되는건가요? 네, 고객님. 죄송합니다.  저.. 아르바이트는 하는데 그걸로는 안되나요? 네. 고정적인 수입이 있으시면 가능하겠으나, 자세한 사항은 상담원 연결 후 안내받으시길 바랍니다. 혹시 고정수입이 얼마 이상. 그런게 있나요? 직업별, 년간수입 등으로 심사가 이뤄져 필요서류 제출 후 안내 받으실 수 있을 것 같습니다. 네.. 그렇군요. 네, 고객님. 발급까지 안내해 드리지 못한 점 죄송합니다. 원하신다면 카드발급 상담원 연결을 해드릴까요? 네, 연결 한번 해주세요. 네. 카드발급 상담원 연결은 OOO-OOO-OOOO입니다. 연결해 드리겠습니다.",1
" 중학생인데요, 체크카드 발급 어떻게해요? 네, 고객님. 만으로 나이가 어떻게 되십니까? 만 14세요. 본인이 직접 은행에 방문하실 예정입니까? 네 입출금통장은 개설되어 있습니까? 어렸을 때 엄마가 만들어주신 OO은행 통장이 있어요. 혹시 여권이 있으신가요? 아니요. 그럼 주민번호 13자리가 표기된 학생증이 있으신가요? 아니요. 학생증이 있긴한데, 생년월일 밖에 없네요. 그럼 못하는 건가요? 아닙니다. 생년월일이 표기된 학생증과 3개월 이내 발급된 주민등록초본을 지참하셔서 방문하시면 됩니다. 만약 제가 시간이 안되면 부모님께 대신 맡길 수도 있나요? 네, 고객님. 부모님께서 서류를 구비하셔서 방문 발급 가능합니다. 그때 챙겨갈 건 다른가요? 네. 부모님의 신분증, 고객님 기준 상세기본증명서와 가족관계증명서가 필요합니다. 너무 다양해서 헷갈리는데, 문자로 필요한 서류 안내를 받을 수 있을까요? 네, 바로 보내드렸습니다. 확인해보시겠습니까? 네. 잘 들어왔네요. 감사합니다.",1
" 카드사용 SMS 문자 서비스는 뭔가요? 고객님께서 사용하시는 카드 내역을 SMS 문자로 전송해드리는 서비스 입니다. 신청방법은 어떻게 되죠? 고객님께서 직접 OO카드사 ARS 신청하시거나, OO은행 영업점에 신청하시실 수 있습니다. 문자서비스 이용시 사용요금이 있나요? 고객님께서 신청하시고자 하는 문자서비스가 개인카드와 기업카드 중 어디에 속하십니까? 개인카드입니다. 개인카드는 월 300원의 서비스 요금이 부가됩니다. 가지고 있는 카드 마다 별개로 서비스 신청을 해야하는 건가요? 본인카드는 1회 신청으로 모든 OO카드의 승인내역이 자동 통지됩니다. 그럼 가족카드는 제외인가요? 네, 가족카드는 SMS문자서비스를 따로 신청해주셔야 합니다. 그럼 문자서비스 사용료는 어떻게 청구되는거죠? 승인내역이 해당월 1건 이상 발생 시 먼저 사용된 카드로 두 달 뒤부터 매달 청구됩니다 서비스 사용료는 이용대금 청구 전에 카드를 탈퇴해도 청구되나요? 네, 청구됩니다. 가족카드도 돈을 따로 내야하나요? 아닙니다. 가족카드는 무료로 사용 가능하십니다. 기업카드 사용료는 어떻게되죠? 지정카드 및 공용카드 매월 400원입니다. 이것도 월 400원이면 모든 카드에 대해 서비스 가능한가요? 그렇지 않습니다. 기업카드는 카드당 월400원입니다. 신청시 더 알아야 할 게 있나요? 고객님의 카드가  SMS신청회원이어야 신청 가능한 점 숙지바랍니다.",1
" 공인인증서 신규발급을 할려고 하는데, 타기관인증서 사용등록이 나오네요. 어떻게 하나요? 타 은행을 통한 인증서 발급을 하셨었나요? 네, 다른 은행 인증서 발급 받은게 있어요. 타은행에서 동일한 인증서를 발급받으셨기 때문에 등록안내 창이 뜨는 겁니다. 이 인증서를 활용할 방법이 있는 건가요? 네, 가능합니다. 어떻게 등록하죠? 홈페이지 개인 공인인증센터에서 타행/타기관인증서 등록 메뉴를 이용하시면 됩니다. 어플로 접속할려니 인증서가 저장되어 있지 않는데, 어떻게 해야하나요? 네, 그럴경우 먼저 인증서를 스마트폰으로 복사하여 사용하실 수 있습니다. 어떤 경로로 복사하나요? 홈페이지 개인 공인인증센터에서 스마트기기 전송메뉴를 이용하여 저장가능합니다. 고맙습니다. 네, 고객님. 추가 질문이 있으신가요? 혹시 타 은행 인증서 없이는 발급이 안되는 건가요? 그렇지 않습니다. 그럼 기존 인증서는 어떻게 되는건가요? 기존에 발급 받으셨던 인증서를 폐기하시고 저희 OO은행 인증서를 발급 받으시면 됩니다. 타행인증서를 등록하거나, OO은행에서 신규발급하란거죠? 네, 맞습니다. 고객님.",1
" 금융거래 한도계좌라고 있던데 그게 뭐에요? 네. 「금융거래 한도계좌」는?1일 출금 및 이체한도가 제한된 계좌를 말합니다 아~그렇구나. 근데 왜 그런거에요? 최근 심각한 사회적 문제를 일으키고 있는 대포통장즉 금융사기?피해예방을?위해 입출금통장 개설시 금융거래목적을 확인할 수 있는 증빙서류 제출을?요청하고 있습니다. 증빙서류를 못내면 금융거래 한도계좌가 되는 거에요? 네. 맞습니다. 고객님. 금융거래 한도계좌가 되면 그게 아닌 거랑 무슨 차이가 있어요? 금융거래 한도계좌 출금 및 이체 한도가 정해져 있습니다. 아~ 그렇구나. 그럼 한도가 어떻게 되나요? 금융거래 한도계좌에서 창구에서 출금 또는 이체 시 100만원, ATM에서 인출 또는 이체 시 30만원, 전자 금융거래시 30만원으로 1일 총 거래금액 한도가 190만원입니다. 그럼. 이 통장에서 모든 거래가 그렇게 되는 거에요? 아닙니다.체크(신용)카드 승인, 자동이체, 펌뱅킹, 공과금수납기를 통한 납부는 한도제한 없이 사용 가능합니다. 아~그렇구나. 그럼 금융거래 한도계좌에서 한도제한을 해지할 수 있나요? 네. 가능합니다. 고객님. 어떻게 하면 되나요? 금융거래목적을 확인할 수 있는 증빙서류를 지참하여 가까운 영업점 방문?하시기 바랍니다 아~네 알았아요. 다른 문의사항 있으신가요? 아니요. 네. 오늘도 행복한 하루되세요.",1
